CLIENTE;NRO. VA01/VA21;POS VA01/VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;TIEMPO DE APROBACION SOLPED;COLOCACION OC;TIEMPOS DE APROBACION OC;ENTREGA VA01/OC;PRIMERA RECEPCIÓN - ENTREGA;PRIMERA RECEPCIÓN - TIEMPOS RECEPCIÓN;TIEMPO PICKING;EMBALAJE;CAMION;TIEMPOS RECEPCION CLIENTE;ENTREGA AL CLIENTE;DIAS DE DEMORA SAP;TIEMPO EMISION / ENTREGA;FECHA CUMPLIMIENTO FINAL UNIFICADA;CLI;CARACTER DE GC;OPERADOR PICKING ROSARIO;OPERADOR PICKING SJ;dGESTION OC;dPLAZO DE ENTREGA;dREGISTRO DE RECEPCION;dPICKING;dEXPEDICION;LIBERACION SOLPED;GESTION OC CS;COLOCACION OC CS;LIBERACION OC CS;ENTREGA DEL PROVEEDOR CS;PLAZO DE ENTREGA EXCEDIDO CS;GESTION OC SEDE;COLOCACION OC SEDE;LIBERACION OC SEDE;ENTREGA DEL PROVEEDOR SEDE;PLAZO DE ENTREGA EXCEDIDO SEDE;GESTION OC EQUIPOS;COLOCACION OC EQUIPOS;LIBERACION OC EQUIPOS;ENTREGA DEL PROVEEDOR EQUIPOS;PLAZO DE ENTREGA EXCEDIDO EQUIPOS;CARACTER ALMACEN RECEPCION;REGISTRO DE RECEPCION ALMACEN ROSARIO;REGISTRO DE RECEPCION ALMACEN SAN JUAN;CADENA DE SUMINISTRO;ALMACEN ;COMPRAS ABASTECIMIENTO;COMPRAS EQUIPOS
00005 TALLER;1000075338;30;ZPAN;PEDIDO INS MODULAR -;;0;;;;SFLORES;1046983;VENTANA MODENA 600MM ANCHO X400MM ALTO;4;Materiales usuales;CUMPLIDO;MR01;1;6/10/2025;20/10/2025;octubre;10132696;30;1;6/10/2025;7/10/2025;C19;4500111423;10;2001;1;VBARRA;22/10/2025;22/10/2025;20/10/2025;30/10/2025;C19;TORRI S.R.L.;4;0;0;4;5000149976;23/10/2025;2001;1;1;23/10/2025;LNASUTI;;8000078953;4;1;LNASUTI;23/10/2025;23/10/2025;11980;TALLER 23/10;LNASUTI;23/10/2025;4900377112;4;CDAVID;24/10/2025;23/10/2025;;;;;;;;;;;;;;;3;;23/10/2025;00005;SEDE;0;0;-4;-11;0;0;0;;;;;;;4;;;;11;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000075338;40;ZPAN;PEDIDO INS MODULAR -;;0;;;;SFLORES;1046979;PUERTA DE CHAPA HOJA 0,9X2,05M - DER;2;Materiales usuales;CUMPLIDO;MR01;1;6/10/2025;20/10/2025;octubre;10132696;40;1;6/10/2025;7/10/2025;C19;4500111369;30;2001;1;VBARRA;21/10/2025;21/10/2025;;30/10/2025;C19;TORRI S.R.L.;2;0;0;2;5000149978;23/10/2025;2001;2;1;23/10/2025;LNASUTI;;8000078954;2;1;LNASUTI;23/10/2025;23/10/2025;11980;TALLER 23/10;LNASUTI;23/10/2025;4900377111;2;CDAVID;24/10/2025;23/10/2025;;;;;;;;;;;;;;;3;;23/10/2025;00005;SEDE;0;0;-4;-11;0;0;0;;;;;;;4;;;;11;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000075338;50;ZPAN;PEDIDO INS MODULAR -;;0;;;;SFLORES;1046982;BARRAL ANTIPANICO X1M C/ LLAVE Y MANIJA;1;Materiales usuales;CUMPLIDO;MR01;1;6/10/2025;20/10/2025;octubre;10132696;50;1;6/10/2025;7/10/2025;C19;4500111427;10;2001;1;VBARRA;22/10/2025;22/10/2025;30/10/2025;30/10/2025;C19;ROBERTO CALZAVARA S.R.L.;1;0;0;1;5000149870;22/10/2025;2001;1;1;22/10/2025;LNASUTI;;8000078869;1;1;LNASUTI;22/10/2025;23/10/2025;11974;TALLER 23/10;LNASUTI;23/10/2025;4900376884;1;CDAVID;23/10/2025;23/10/2025;;;;;;;;;;;;;;;3;;22/10/2025;00005;SEDE;0;0;-3;-11;0;0;0;;;;;;;3;;;;11;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000075533;100;ZPAN;REPO NO STOCK 09/10;;0;;;;SPONCE;1012896;MACHO PARA INSERTO STI M6 HSS;1;Materiales genericos;CUMPLIDO;MR01;1;9/10/2025;23/10/2025;octubre;10133011;100;1;9/10/2025;9/10/2025;C27;4500110580;100;MR05;1;JESPARZA;13/10/2025;13/10/2025;20/10/2025;7/12/2025;C27;IMPERIAL MOTOR S.A.;1;0;0;1;5000155634;15/12/2025;2001;1;1;15/12/2025;LNASUTI;;8000081975;1;1;LNASUTI;15/12/2025;16/12/2025;12680;TALLER 16/12;LNASUTI;16/12/2025;4900394953;1;CDAVID;16/12/2025;16/12/2025;;;;;;;;;;;;;;;54;;15/12/2025;00005;SEDE;0;0;-54;-46;0;0;0;;;;;;;54;;;;46;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000075780;10;ZPAN;PEDIDO 91148 - MODUL;;0;;;;SFLORES;1047173;MAQUINA SOLDAR MP ESAB WARRIOR 400I;1;Materiales usuales;CUMPLIDO;MR01;1;14/10/2025;28/10/2025;octubre;10133336;10;1;14/10/2025;15/10/2025;C10;4500111018;10;MR05;1;JESPARZA;17/10/2025;17/10/2025;27/10/2025;28/10/2025;C10;IMPERIAL MOTOR S.A.;1;0;0;1;5000151089;3/11/2025;2001;1;1;3/11/2025;LNASUTI;;8000079582;1;1;LNASUTI;3/11/2025;3/11/2025;12138;TALLER 03/11;LNASUTI;3/11/2025;4900380809;1;CDAVID;4/11/2025;3/11/2025;;;;;;;;;;;;;;;6;;3/11/2025;00005;SEDE;0;0;-7;-1;0;0;0;;;;;;;7;;;;1;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000075780;20;ZPAN;PEDIDO 91148 - MODUL;;0;;;;SFLORES;1047174;COMPRESOR A PISTON TRIF. 5,5HP 300LT;1;Materiales usuales;CUMPLIDO;MR01;1;14/10/2025;28/10/2025;octubre;10133336;20;1;14/10/2025;15/10/2025;C10;4500110942;20;MR05;1;JESPARZA;16/10/2025;16/10/2025;24/10/2025;28/10/2025;C10;ARROYITO MAQUINARIAS S.R.L.;1;0;0;1;5000150562;29/10/2025;2001;1;1;29/10/2025;LNASUTI;;8000079292;1;1;LNASUTI;29/10/2025;30/10/2025;12065;TALLER 30/10;LNASUTI;30/10/2025;4900379393;1;CDAVID;30/10/2025;30/10/2025;;;;;;;;;;;;;;;2;;29/10/2025;00005;SEDE;0;0;-2;-1;0;0;0;;;;;;;2;;;;1;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000075780;50;ZPAN;PEDIDO 91148 - MODUL;;0;;;;SFLORES;1047177;CEPILLO CIRCULAR 200MM;1;Materiales usuales;CUMPLIDO;MR01;1;14/10/2025;28/10/2025;octubre;10133336;50;1;14/10/2025;15/10/2025;C10;4500110942;40;MR05;1;JESPARZA;16/10/2025;16/10/2025;24/10/2025;28/10/2025;C10;ARROYITO MAQUINARIAS S.R.L.;1;0;0;1;5000150562;29/10/2025;2001;2;1;29/10/2025;LNASUTI;;8000079292;1;1;LNASUTI;29/10/2025;30/10/2025;12065;TALLER 30/10;LNASUTI;30/10/2025;4900379393;1;CDAVID;30/10/2025;30/10/2025;;;;;;;;;;;;;;;2;;29/10/2025;00005;SEDE;0;0;-2;-1;0;0;0;;;;;;;2;;;;1;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000075823;10;ZPAN;67004 - REGULADOR VO;;0;;;;HCABELLO;1015947;REGULADOR DE VOLTAJE;1;Materiales genericos;CUMPLIDO;MM01;1;15/10/2025;4/11/2025;noviembre;10133369;10;1;15/10/2025;15/10/2025;EFO;4500110794;10;MM05;1;EFUNES;15/10/2025;15/10/2025;4/11/2025;4/11/2025;EFO;BASUALDO NECCHI MARCOS GABRIEL;1;0;0;1;5000151340;5/11/2025;MM05;1;1;5/11/2025;HCABELLO;;8000079711;1;1;HCABELLO;5/11/2025;5/11/2025;;;;;;0;;;;;;;;;;;;;;;;;;1;;5/11/2025;00005;OTRO;0;0;-2;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076007;10;ZPAN;33212 - BUJES ARRANQ;;0;;;;HCABELLO;1015947;BUJE GRAFICADO - BUJE 149;1;Materiales genericos;CUMPLIDO;MM01;1;16/10/2025;5/11/2025;noviembre;10133578;10;1;16/10/2025;17/10/2025;EFO;4500111049;10;MM05;1;EFUNES;17/10/2025;17/10/2025;5/11/2025;5/11/2025;EFO;BASUALDO NECCHI MARCOS GABRIEL;1;0;0;1;5000160573;2/2/2026;MM05;1;1;2/2/2026;GQUIROGA;;8000084620;1;1;GQUIROGA;2/2/2026;2/2/2026;;;;;4900408995;1;GQUIROGA;2/2/2026;2/2/2026;;;;;;;;;;;;;;;89;;2/2/2026;00005;OTRO;0;0;-90;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076007;20;ZPAN;33212 - BUJES ARRANQ;;0;;;;HCABELLO;1015947;BUJE GRAFICADO - BUJE 349;1;Materiales genericos;CUMPLIDO;MM01;1;16/10/2025;5/11/2025;noviembre;10133578;20;1;16/10/2025;17/10/2025;EFO;4500111049;20;MM05;1;EFUNES;17/10/2025;17/10/2025;5/11/2025;5/11/2025;EFO;BASUALDO NECCHI MARCOS GABRIEL;1;0;0;1;5000160573;2/2/2026;MM05;2;1;2/2/2026;GQUIROGA;;8000084620;1;1;GQUIROGA;2/2/2026;2/2/2026;;;;;4900408995;1;GQUIROGA;2/2/2026;2/2/2026;;;;;;;;;;;;;;;89;;2/2/2026;00005;OTRO;0;0;-90;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076007;30;ZPAN;33212 - BUJES ARRANQ;;0;;;;HCABELLO;1015947;BUJE GRAFICADO - BUJE 450;1;Materiales genericos;CUMPLIDO;MM01;1;16/10/2025;5/11/2025;noviembre;10133578;30;1;16/10/2025;17/10/2025;EFO;4500111049;30;MM05;1;EFUNES;17/10/2025;17/10/2025;5/11/2025;5/11/2025;EFO;BASUALDO NECCHI MARCOS GABRIEL;1;0;0;1;5000160573;2/2/2026;MM05;3;1;2/2/2026;GQUIROGA;;8000084620;1;1;GQUIROGA;2/2/2026;2/2/2026;;;;;4900408995;1;GQUIROGA;2/2/2026;2/2/2026;;;;;;;;;;;;;;;89;;2/2/2026;00005;OTRO;0;0;-90;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076007;40;ZPAN;33212 - BUJES ARRANQ;;0;;;;HCABELLO;1015947;BUJE GRAFICADO - BUJE 509;1;Materiales genericos;CUMPLIDO;MM01;1;16/10/2025;5/11/2025;noviembre;10133578;40;1;16/10/2025;17/10/2025;EFO;4500111049;40;MM05;1;EFUNES;17/10/2025;17/10/2025;5/11/2025;5/11/2025;EFO;BASUALDO NECCHI MARCOS GABRIEL;1;0;0;1;5000160573;2/2/2026;MM05;4;1;2/2/2026;GQUIROGA;;8000084620;1;1;GQUIROGA;2/2/2026;2/2/2026;;;;;4900408995;1;GQUIROGA;2/2/2026;2/2/2026;;;;;;;;;;;;;;;89;;2/2/2026;00005;OTRO;0;0;-90;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076007;50;ZPAN;33212 - BUJES ARRANQ;;0;;;;HCABELLO;1015947;TORNILLO DE SELENOIDE ARR. BOS;1;Materiales genericos;CUMPLIDO;MM01;1;16/10/2025;5/11/2025;noviembre;10133578;50;1;16/10/2025;17/10/2025;EFO;4500111049;50;MM05;1;EFUNES;17/10/2025;17/10/2025;5/11/2025;5/11/2025;EFO;BASUALDO NECCHI MARCOS GABRIEL;1;0;0;1;5000160573;2/2/2026;MM05;5;1;2/2/2026;GQUIROGA;;8000084620;1;1;GQUIROGA;2/2/2026;2/2/2026;;;;;4900408995;1;GQUIROGA;2/2/2026;2/2/2026;;;;;;;;;;;;;;;89;;2/2/2026;00005;OTRO;0;0;-90;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076372;10;ZPAN;PEDIDO TALLER - EXTR;;0;;;;HCABELLO;1015947;"EXTRACTOR UNI. 3 MANDIBUL 4"" CROSS";1;Materiales genericos;CUMPLIDO;MM01;1;23/10/2025;12/11/2025;noviembre;10134127;10;1;23/10/2025;23/10/2025;EFO;4500111732;10;MM05;1;GROSES;27/10/2025;27/10/2025;12/11/2025;12/11/2025;EFO;RODRIGUEZ MARTINEZ EMILIO JOAQUIN;1;0;0;1;5000152570;14/11/2025;MM05;1;1;14/11/2025;GQUIROGA;;8000080407;1;1;GQUIROGA;17/11/2025;17/11/2025;;;;;4900385494;1;GQUIROGA;17/11/2025;17/11/2025;;;;;;;;;;;;;;;5;;17/11/2025;00005;OTRO;0;0;-3;-1;0;3;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076420;10;ZPAN;HERRAMIENTA - CRISTI;;0;;;;SFLORES;1047567;FLUX GEL P/SOLDADURA X JERINGA 10CC;6;Materiales usuales;CUMPLIDO;MR01;1;23/10/2025;6/11/2025;noviembre;10134186;10;1;23/10/2025;23/10/2025;C27;4500112510;40;MR05;1;JESPARZA;5/11/2025;5/11/2025;10/11/2025;13/11/2025;C27;PASTORI MAXIMILIANO ANDRES;6;0;0;6;5000152136;12/11/2025;2001;4;1;12/11/2025;LNASUTI;;8000080125;6;1;LNASUTI;12/11/2025;12/11/2025;12270;TALLER 12/11;LNASUTI;12/11/2025;4900383771;6;CDAVID;12/11/2025;12/11/2025;;;;;;;;;;;;;;;6;;12/11/2025;00005;SEDE;0;0;-7;-8;0;0;0;;;;;;;7;;;;8;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000076420;50;ZPAN;HERRAMIENTA - CRISTI;;0;;;;SFLORES;1047572;CRIMPEADORA MULTIUSO P/TERMINALES ELECT.;1;Materiales usuales;CUMPLIDO;MR01;1;23/10/2025;6/11/2025;noviembre;10134186;50;1;23/10/2025;23/10/2025;C27;4500112775;10;MR05;1;JESPARZA;10/11/2025;10/11/2025;10/11/2025;15/11/2025;C27;INGENIERIA BOGGIO S.A;1;0;0;1;5000152618;17/11/2025;2001;1;1;17/11/2025;LNASUTI;;8000080397;1;1;LNASUTI;17/11/2025;17/11/2025;12326;TALLER 17/11;LNASUTI;17/11/2025;4900385909;1;CDAVID;18/11/2025;17/11/2025;;;;;;;;;;;;;;;11;;17/11/2025;00005;SEDE;0;0;-12;-10;0;0;0;;;;;;;12;;;;10;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000076420;100;ZPAN;HERRAMIENTA - CRISTI;;0;;;;SFLORES;1015947;MORDAZA P/CRIMPEADORA;1;Materiales genericos;CUMPLIDO;MR01;1;23/10/2025;6/11/2025;noviembre;10134186;100;1;10/11/2025;12/11/2025;C27;4500112775;20;MR05;1;JESPARZA;10/11/2025;10/11/2025;;15/11/2025;C27;INGENIERIA BOGGIO S.A;1;0;0;1;5000152618;17/11/2025;2001;2;1;17/11/2025;LNASUTI;;8000080397;1;1;LNASUTI;17/11/2025;17/11/2025;12326;TALLER 17/11;LNASUTI;17/11/2025;4900385909;1;CDAVID;18/11/2025;17/11/2025;;;;;;;;;;;;;;;11;;17/11/2025;00005;SEDE;0;0;-12;-10;0;0;0;;;;;;;12;;;;10;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000076446;40;ZPAN;PEDIDO TALLER - VARI;;0;;;;HCABELLO;1015947;ROLLO DE ESTAÑO 1.6 X 250 GS;2;Materiales genericos;CUMPLIDO;MM01;1;24/10/2025;13/11/2025;noviembre;10134225;60;1;24/10/2025;27/10/2025;EFO;4500112257;10;MM05;1;GROSES;3/11/2025;3/11/2025;13/11/2025;13/11/2025;EFO;RODRIGUEZ MARTINEZ EMILIO JOAQUIN;2;0;0;2;5000155257;11/12/2025;MM05;1;1;11/12/2025;GQUIROGA;;8000081751;2;1;GQUIROGA;11/12/2025;11/12/2025;;;;;4900393230;2;GQUIROGA;11/12/2025;11/12/2025;;;;;;;;;;;;;;;28;;11/12/2025;00005;OTRO;0;0;-29;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076483;10;ZPAN;PEDIDO TALLER - SIER;;0;;;;HCABELLO;1035317;"ARCO SIERRA 12"" 300MM";1;Materiales usuales;CUMPLIDO;MM01;1;24/10/2025;13/11/2025;noviembre;10134273;10;1;24/10/2025;27/10/2025;EFO;4500112257;20;MM05;1;GROSES;3/11/2025;3/11/2025;13/11/2025;13/11/2025;EFO;RODRIGUEZ MARTINEZ EMILIO JOAQUIN;1;0;0;1;5000155261;11/12/2025;MM05;1;1;11/12/2025;GQUIROGA;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;28;;11/12/2025;00005;OTRO;;;-29;-1;0;;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076483;20;ZPAN;PEDIDO TALLER - SIER;;0;;;;HCABELLO;1015803;HOJA DE SIERRA 24D;2;Materiales Stock S/Devol;CUMPLIDO;MM01;1;24/10/2025;13/11/2025;noviembre;10134273;20;1;24/10/2025;27/10/2025;EFO;4500112257;30;MM05;1;GROSES;3/11/2025;3/11/2025;13/11/2025;13/11/2025;EFO;RODRIGUEZ MARTINEZ EMILIO JOAQUIN;2;0;0;2;5000155261;11/12/2025;MM05;2;1;11/12/2025;GQUIROGA;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;28;;11/12/2025;00005;OTRO;;;-29;-1;0;;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076483;30;ZPAN;PEDIDO TALLER - SIER;;0;;;;HCABELLO;1015804;HOJA DE SIERRA 32D;2;Materiales Stock S/Devol;CUMPLIDO;MM01;1;24/10/2025;13/11/2025;noviembre;10134273;30;1;24/10/2025;27/10/2025;EFO;4500112257;40;MM05;1;GROSES;3/11/2025;3/11/2025;13/11/2025;13/11/2025;EFO;RODRIGUEZ MARTINEZ EMILIO JOAQUIN;2;0;0;2;5000155261;11/12/2025;MM05;3;1;11/12/2025;GQUIROGA;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;28;;11/12/2025;00005;OTRO;;;-29;-1;0;;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076603;10;ZPAN;PEDIDO TALLER - VAL;;0;;;;HCABELLO;1015947;VALVULA ESFERICA  3/4;1;Materiales genericos;CUMPLIDO;MM01;1;27/10/2025;14/11/2025;noviembre;10134412;10;1;27/10/2025;28/10/2025;EFO;4500112535;10;MM05;1;GROSES;6/11/2025;6/11/2025;14/11/2025;14/11/2025;EFO;GENEBRE DE ARGENTINA S.A.;1;0;0;1;5000155236;11/12/2025;MM05;1;1;11/12/2025;GQUIROGA;;8000081732;1;1;GQUIROGA;11/12/2025;11/12/2025;;;;;4900393168;1;GQUIROGA;11/12/2025;11/12/2025;;;;;;;;;;;;;;;27;;11/12/2025;00005;OTRO;0;0;-28;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076603;20;ZPAN;PEDIDO TALLER - VAL;;0;;;;HCABELLO;1015947;RACORD INOX 3/4;2;Materiales genericos;CUMPLIDO;MM01;1;27/10/2025;14/11/2025;noviembre;10134412;20;1;27/10/2025;28/10/2025;EFO;4500112535;20;MM05;1;GROSES;6/11/2025;6/11/2025;14/11/2025;14/11/2025;EFO;GENEBRE DE ARGENTINA S.A.;2;0;0;2;5000155236;11/12/2025;MM05;2;1;11/12/2025;GQUIROGA;;8000081732;2;1;GQUIROGA;11/12/2025;11/12/2025;;;;;4900393168;2;GQUIROGA;11/12/2025;11/12/2025;;;;;;;;;;;;;;;27;;11/12/2025;00005;OTRO;0;0;-28;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076615;20;ZPAN;LENTES RECETADOS - L;;0;;;;SFLORES;1011768;INSERTO PARA LENTES SEGURID S/RECETA;1;Materiales usuales;CUMPLIDO;MR01;1;27/10/2025;10/11/2025;noviembre;10134448;20;1;30/10/2025;31/10/2025;C28;4500112219;20;2001;1;GJULIANI;3/11/2025;3/11/2025;14/11/2025;14/11/2025;C28;OPTILOOK ROSARIO S.A.;1;0;0;1;5000152053;11/11/2025;2001;1;1;11/11/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;11/11/2025;00005;SEDE;;;-2;-5;0;;;;;;;;;2;;;;5;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000076615;30;ZPAN;LENTES RECETADOS - L;;0;;;;SFLORES;1011768;ARMAZON DE LENTES SEGURIDAD S/RECETAS;1;Materiales usuales;CUMPLIDO;MR01;1;27/10/2025;10/11/2025;noviembre;10134448;30;1;30/10/2025;31/10/2025;C28;4500112219;30;2001;1;GJULIANI;3/11/2025;3/11/2025;14/11/2025;14/11/2025;C28;OPTILOOK ROSARIO S.A.;1;0;0;1;5000152053;11/11/2025;2001;2;1;11/11/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;11/11/2025;00005;SEDE;;;-2;-5;0;;;;;;;;;2;;;;5;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000076632;40;ZPAN;HERRAMIENTAS - HERRE;;0;;;;SFLORES;1012888;"PULIDORA NEUMATICA ANGULAR 7""";1;Materiales genericos;CUMPLIDO;MR01;1;28/10/2025;11/11/2025;noviembre;10134463;40;1;28/10/2025;28/10/2025;C27;4500112510;30;MR05;1;JESPARZA;5/11/2025;5/11/2025;10/11/2025;13/11/2025;C27;PASTORI MAXIMILIANO ANDRES;1;0;0;1;5000152136;12/11/2025;2001;3;1;12/11/2025;LNASUTI;;8000080123;1;1;LNASUTI;12/11/2025;12/11/2025;12270;TALLER 12/11;LNASUTI;12/11/2025;4900383764;1;CDAVID;12/11/2025;12/11/2025;;;;;;;;;;;;;;;1;;12/11/2025;00005;SEDE;0;0;-2;-3;0;0;0;;;;;;;2;;;;3;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000076747;10;ZPAN;PEDIDO TALLER - FICH;;0;;;;HCABELLO;1015947;FICHA MACHO;3;Materiales genericos;CUMPLIDO;MM01;1;29/10/2025;18/11/2025;noviembre;10134657;10;1;29/10/2025;29/10/2025;EFO;4500112257;50;MM05;1;GROSES;3/11/2025;3/11/2025;18/11/2025;18/11/2025;EFO;RODRIGUEZ MARTINEZ EMILIO JOAQUIN;3;0;0;3;5000155262;11/12/2025;MM05;1;1;11/12/2025;GQUIROGA;;8000081756;3;1;GQUIROGA;11/12/2025;11/12/2025;;;;;4900393239;3;GQUIROGA;11/12/2025;11/12/2025;;;;;;;;;;;;;;;23;;11/12/2025;00005;OTRO;0;0;-24;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076747;20;ZPAN;PEDIDO TALLER - FICH;;0;;;;HCABELLO;1015947;FICHA HEMBRA;3;Materiales genericos;CUMPLIDO;MM01;1;29/10/2025;18/11/2025;noviembre;10134657;20;1;29/10/2025;29/10/2025;EFO;4500112257;60;MM05;1;GROSES;3/11/2025;3/11/2025;18/11/2025;18/11/2025;EFO;RODRIGUEZ MARTINEZ EMILIO JOAQUIN;3;0;0;3;5000155262;11/12/2025;MM05;2;1;11/12/2025;GQUIROGA;;8000081756;3;1;GQUIROGA;11/12/2025;11/12/2025;;;;;4900393239;3;GQUIROGA;11/12/2025;11/12/2025;;;;;;;;;;;;;;;23;;11/12/2025;00005;OTRO;0;0;-24;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000076752;20;ZPAN;INSUMOS - LAVADERO -;;0;;;;SFLORES;1047677;CEPILLO LIMPIA LLANTA;2;Materiales usuales;CUMPLIDO;MR01;1;29/10/2025;12/11/2025;noviembre;10134659;20;1;29/10/2025;30/10/2025;C03;4500112255;10;MR05;1;FBERARDO;3/11/2025;3/11/2025;12/11/2025;20/1/2026;C03;YEMA REPUESTOS SRL;2;0;0;2;5000155647;15/12/2025;MR05;1;1;15/12/2025;CDAVID;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;33;;15/12/2025;00005;OTRO;;;-34;-70;0;;;;;;;;;;;;;;;;;;;GESTION ROSARIO;;;;;;
00005 TALLER;1000076794;10;ZPAN;81032 - ELECTROVALVU;;0;;;;HCABELLO;1015947;ELECTROVALVULA 5/2 VIAS 24 V;1;Materiales genericos;CUMPLIDO;MM01;1;30/10/2025;19/11/2025;noviembre;10134705;10;1;30/10/2025;4/11/2025;EFO;4500112539;10;MM05;1;GROSES;6/11/2025;6/11/2025;19/11/2025;19/11/2025;EFO;OLIVARES ANTONIO ALBERTO;1;0;0;1;5000155267;11/12/2025;MM05;1;1;11/12/2025;GQUIROGA;;8000081758;1;1;GQUIROGA;11/12/2025;11/12/2025;;;;;4900393252;1;GQUIROGA;11/12/2025;11/12/2025;;;;;;;;;;;;;;;22;;11/12/2025;00005;OTRO;0;0;-23;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
