CLIENTE;NRO. SOLPED;POS. SOLPED;REPARTOS;TIPO SOLPED;OPERADOR SOLPED;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;TIEMPO DE APROBACION SOLPED;COLOCACION OC;TIEMPOS DE APROBACION OC;ENTREGA VA01/OC;PRIMERA RECEPCIÓN - ENTREGA;PRIMERA RECEPCIÓN - TIEMPOS RECEPCIÓN;TIEMPO PICKING;EMBALAJE;CAMION;TIEMPOS RECEPCION CLIENTE;ENTREGA AL CLIENTE;TIEMPO EMISION / ENTREGA;FECHA CUMPLIMIENTO FINAL UNIFICADA;COMPROMETIDOS;ENTREGADOS;NO ENTREGADOS;ENTREGADOS AT;ENTREGADOS FT;DIAS DE DEMORA;CLASIFICACION
00008 ABASTECIMIENTO;10142328;10;1;;AGUERRERO;1001869;MARCADORINDUSTRIAL-AMARILLOXUN;220;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;C17;4500119540;20;2200;1;GJULIANI;6/2/2026;6/2/2026;17/2/2026;17/2/2026;C17;ARROYITO MAQUINARIAS S.R.L.;220;0;0;220;5000161820;11/2/2026;2200;2;1;11/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-2;-6;0;0;0;0;0;0;0;11/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142329;10;1;;AGUERRERO;1001876;CINTA EMBALAR TRANSPARENTE 48MM X 100 MT;40;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;C17;4500119742;20;2200;1;GJULIANI;10/2/2026;10/2/2026;20/2/2026;20/2/2026;C17;TIO TOM S.A.;40;0;0;40;5000162005;12/2/2026;2200;2;1;12/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;1;-8;0;0;0;0;0;0;0;12/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142330;10;1;;AGUERRERO;1001877;CINTA EMBALAR MARRON 48MM X 100 MT;50;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;C17;4500119743;10;2200;1;GJULIANI;10/2/2026;10/2/2026;20/2/2026;20/2/2026;C17;GALARZA CLAUDIO DAMIAN;50;0;0;50;5000161872;11/2/2026;2200;4;1;11/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;1;-9;0;0;0;0;0;0;0;11/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142331;10;1;;AGUERRERO;1001880;MARCADOR INDUSTRIAL - AZUL UNIPAINT X UN;120;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;C17;4500119540;10;2200;1;GJULIANI;6/2/2026;6/2/2026;17/2/2026;17/2/2026;C17;ARROYITO MAQUINARIAS S.R.L.;120;0;0;120;5000161820;11/2/2026;2200;1;1;11/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-2;-6;0;0;0;0;0;0;0;11/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142332;10;1;;AGUERRERO;1001974;PINTURA POLIURETANICA BLANCO X4,4LT;12;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;C22;4500119781;10;2200;1;GJULIANI;10/2/2026;10/2/2026;19/2/2026;19/2/2026;C22;L-A PINTURAS INDUSTRIALES SRL;12;0;0;12;5000161743;10/2/2026;2200;1;1;10/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;0;-9;0;0;0;0;0;0;0;10/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142333;10;1;;AGUERRERO;1002000;CAMISA JEAN T.38 C LOGO;27;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;9/3/2026;marzo;5/2/2026;5/2/2026;C28;4500119506;20;2200;1;GJULIANI;6/2/2026;6/2/2026;27/2/2026;27/2/2026;C28;NUEVA REGINA S.R.L.;27;0;0;27;5000162631;20/2/2026;2200;2;1;20/2/2026;JDICEVICUIS;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-9;-7;0;0;0;0;0;0;0;20/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142334;10;1;;AGUERRERO;1002001;CAMISA JEAN T.40 C LOGO;16;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;9/3/2026;marzo;5/2/2026;5/2/2026;C28;4500119506;10;2200;1;GJULIANI;6/2/2026;6/2/2026;27/2/2026;27/2/2026;C28;NUEVA REGINA S.R.L.;16;0;0;16;5000162631;20/2/2026;2200;1;1;20/2/2026;JDICEVICUIS;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-9;-7;0;0;0;0;0;0;0;20/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142335;10;1;;AGUERRERO;1004033;LAMPARA 24V-5W C CULOTE X UN;100;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;C29;4500119796;10;2200;1;FPRUDENTE;10/2/2026;10/2/2026;20/2/2026;20/2/2026;C29;BOSCO GERMAN, BOSCO LUCIO Y BOSCO;100;0;0;100;5000161970;12/2/2026;2200;1;1;12/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;1;-8;0;0;0;0;0;0;0;12/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142336;10;1;;AGUERRERO;1004119;SWITCH DE LIMITE;5;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;C29;4500127584;10;2200;2;EFUNES;13/5/2026;13/5/2026;20/2/2026;20/2/2026;C29;ELEVA MUNDO S.R.L.;5;0;0;5;5000172940;13/5/2026;2000;1;3;13/5/2026;PAPPELLA;;;0;0;;;;;;;;;0;;;;;0;;0;97;0;1;82;0;0;0;0;0;0;0;13/5/2026;1;1;;;1;82;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142337;10;1;;AGUERRERO;1016193;CUBIERTA 245/65 R17 111T;12;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;C47;4500119923;10;2200;1;WVENTURINI;11/2/2026;12/2/2026;20/2/2026;20/2/2026;C47;NEUMATICOS VERONA S.R.L.;12;0;0;12;5000162339;18/2/2026;2200;1;1;18/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;6;1;1;-2;0;0;0;0;0;0;0;18/2/2026;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142338;10;1;;AGUERRERO;1018601;TONER HP CF408A/A;1;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;26/2/2026;febrero;5/2/2026;5/2/2026;C05;4500119841;10;2200;1;RMIR;10/2/2026;10/2/2026;26/2/2026;26/2/2026;C05;EXE ROSARIO SRL;1;0;0;1;5000161847;11/2/2026;2200;1;1;11/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;1;-15;0;0;0;0;0;0;0;11/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142339;10;1;;AGUERRERO;1034450;BOMBA AUTOCEBANTE (EGIA);1;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;C03;4500119714;10;2200;1;FPRUDENTE;9/2/2026;9/2/2026;20/2/2026;30/4/2026;C03;ELECTROMECANICA BOMEQ SA;1;0;0;1;5000168670;11/4/2026;2200;1;1;9/4/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;1;48;2;0;0;0;0;0;0;9/4/2026;1;1;;;1;50;COMPRAS SEDE
00008 ABASTECIMIENTO;10142340;10;1;;AGUERRERO;1016443;Uña;5;Materiales Stock;CUMPLIDO;MR01;1;5/2/2026;20/2/2026;febrero;5/2/2026;5/2/2026;G04;4500119755;10;2200;1;WVENTURINI;10/2/2026;10/2/2026;20/2/2026;20/2/2026;G04;FERNANDEZ INSUA S.A.;5;0;0;5;5000162410;19/2/2026;2200;1;1;18/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;1;-2;1;0;0;0;0;0;0;18/2/2026;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142401;10;1;;EJUAREZ;1001819;REFRIGERANTE VOLVO VCS X20LT;16;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;L02;4500119736;10;MM08;1;FBERARDO;9/2/2026;12/2/2026;10/3/2026;10/3/2026;L02;SUDAMERICANA CAMIONES SA;16;0;0;16;5000162594;20/2/2026;MM08;1;1;20/2/2026;JDICEVICUIS;;;0;0;;;;;;;;;0;;;;;0;;0;3;3;20;-18;0;0;0;0;0;0;0;20/2/2026;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142402;10;1;;EJUAREZ;1001708;GUANTE POLIAMIDA LAMINADO PALMAPU-TALLE9;84;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;27/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119518;10;2200;1;GJULIANI;6/2/2026;6/2/2026;20/2/2026;20/2/2026;C28;BUSTIN SAN JUAN S.A.;84;0;0;84;5000161536;9/2/2026;2200;1;1;30/1/2026;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-6;-21;10;0;0;0;0;0;0;30/1/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142407;10;1;;AGUERRERO;1001893;BOLSARESIDUPLASTICA60X90NEGRAXROLLOX10UN;60;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;C17;4500120512;10;2200;1;PRODRIGUEZ;20/2/2026;20/2/2026;23/2/2026;23/2/2026;C17;PRANAMAR S.R.L.;60;0;0;60;5000163539;28/2/2026;2200;1;1;25/2/2026;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;14;0;1;2;3;0;0;0;0;0;0;25/2/2026;1;1;;;1;5;COMPRAS SEDE
00008 ABASTECIMIENTO;10142408;10;1;;AGUERRERO;1001924;HEBILLAMETALICAPARAFLEJEPLASTICODE13MMXK;1;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;C22;4500119723;10;2200;1;GJULIANI;9/2/2026;9/2/2026;20/2/2026;20/2/2026;C22;BUSTIN SAN JUAN S.A.;1;0;0;1;5000162775;23/2/2026;2200;1;1;20/2/2026;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-2;0;3;0;0;0;0;0;0;20/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142409;10;1;;AGUERRERO;1002015;PANTALON JEAN T.46;40;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119650;10;2200;1;GJULIANI;9/2/2026;9/2/2026;25/2/2026;25/2/2026;C28;SOSTEN S.A.;40;0;0;40;5000161959;11/2/2026;2200;1;1;10/2/2026;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;3;-15;1;0;0;0;0;0;0;10/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142411;10;1;;AGUERRERO;1002078;BOTIN ALTA MONT MAR/NEG P METAL N44;22;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;27/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119649;10;2200;1;GJULIANI;9/2/2026;9/2/2026;25/2/2026;25/2/2026;C28;CALZADOS ARGENTINOS SA;22;0;0;22;5000163230;26/2/2026;2200;1;1;25/2/2026;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-1;0;1;0;0;0;0;0;0;25/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142412;10;1;;AGUERRERO;1002543;FILTRO AIRE XUN;10;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;F04;4500119817;30;MM08;1;RPEREZ;10/2/2026;10/2/2026;20/2/2026;27/3/2026;F05;AGRONORTE S.R.L.;10;0;0;10;5000165183;12/3/2026;MM08;2;2;12/3/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;2;20;0;0;0;0;0;0;0;12/3/2026;1;1;;;1;17;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142413;10;1;;AGUERRERO;1002628;FILTRO AIRE CABINA XUN;6;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;26/2/2026;febrero;6/2/2026;6/2/2026;F05;4500119817;10;MM08;1;RPEREZ;10/2/2026;10/2/2026;20/2/2026;27/3/2026;F05;AGRONORTE S.R.L.;6;0;0;6;5000162235;14/2/2026;MM08;1;1;13/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;-1;-7;1;0;0;0;0;0;0;13/2/2026;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142414;10;1;;AGUERRERO;1002713;FILTRO AIRE ANTERIOR;9;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;F04;4500119782;10;MM08;1;RPEREZ;10/2/2026;10/2/2026;20/2/2026;20/2/2026;F04;AURELIA SACIYF;9;0;0;9;5000161867;11/2/2026;MM08;1;1;11/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;2;-9;0;0;0;0;0;0;0;11/2/2026;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142416;10;1;;AGUERRERO;1002850;FILTRO AIRE 1 CAT. D8;4;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;3/3/2026;marzo;6/2/2026;6/2/2026;F04;4500120264;110;MM08;1;RPEREZ;18/2/2026;20/2/2026;27/2/2026;27/2/2026;F10;FINNING ARGENTINA S.A.;4;0;0;4;5000163481;27/2/2026;MM08;10;1;27/2/2026;JDICEVICUIS;;;0;0;;;;;;;;;0;;;;;0;;0;12;2;1;0;0;0;0;0;0;0;0;27/2/2026;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142417;10;1;;AGUERRERO;1003057;ELEMENTO FILTRO DE AIRE PRIMARIO;8;Materiales Stock;CUMPLIDO;MM01;1;9/2/2026;3/3/2026;marzo;6/2/2026;6/2/2026;F04;4500119817;60;MM08;1;RPEREZ;10/2/2026;10/2/2026;20/2/2026;27/3/2026;F05;AGRONORTE S.R.L.;8;0;0;8;5000163729;3/3/2026;MM08;1;2;27/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;-6;7;4;0;0;0;0;0;0;27/2/2026;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142418;10;1;;AGUERRERO;1003181;FILTRO DE COMBUSTIBLE;15;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;F06;4500120195;20;MM08;1;RPEREZ;18/2/2026;18/2/2026;15/3/2026;12/5/2026;F04;IGARRETA MAQUINAS S.A.;15;0;0;15;5000172486;11/5/2026;MM08;1;2;7/5/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;12;0;25;53;4;0;0;0;0;0;0;7/5/2026;1;1;;;1;77;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142419;10;1;;AGUERRERO;1022051;CUCHILLAS CENTRALES;4;Materiales Stock;CUMPLIDO;MM01;1;6/2/2026;6/2/2026;febrero;6/2/2026;6/2/2026;G01;4500120077;40;MM08;1;RPEREZ;13/2/2026;18/2/2026;22/2/2026;22/2/2026;G01;SERVICIOS VIALES DE STA. FE SA;4;0;0;4;5000162786;23/2/2026;MM08;4;1;23/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;7;5;21;1;0;0;0;0;0;0;0;23/2/2026;1;1;;;1;17;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142420;10;1;;AGUERRERO;1000041;BOTIQUIN 1ROS. AUXILIOS N 10;20;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;27/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119648;60;2200;1;GJULIANI;9/2/2026;9/2/2026;25/2/2026;25/2/2026;C28;GRUPO AIVIL SRL;20;0;0;20;5000163096;25/2/2026;2200;2;1;25/2/2026;JDICEVICUIS;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-1;0;0;0;0;0;0;0;0;25/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142421;10;1;;AGUERRERO;1001677;CLAVOS P.PARIS 3 XKG;90;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;C08;4500119937;10;2200;1;RMIR;11/2/2026;11/2/2026;23/2/2026;19/3/2026;C08;ORLANDI INDUST. Y COMERC. S.A;90;0;0;90;5000166242;20/3/2026;2200;1;1;20/3/2026;ALANDAVIDEA;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;1;25;0;0;0;0;0;0;0;20/3/2026;1;1;;;1;25;COMPRAS SEDE
00008 ABASTECIMIENTO;10142422;10;1;;AGUERRERO;1001687;ANTEOJO INCOLORO ECOLINEHC;530;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;27/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119648;50;2200;1;GJULIANI;9/2/2026;9/2/2026;25/2/2026;25/2/2026;C28;GRUPO AIVIL SRL;530;0;0;530;5000162221;13/2/2026;2200;4;1;12/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-1;-13;1;0;0;0;0;0;0;12/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142423;10;1;;AGUERRERO;1001697;GUANTE VAQUETA MEDIO PASEO T.10;650;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;27/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119648;40;2200;1;GJULIANI;9/2/2026;9/2/2026;25/2/2026;25/2/2026;C28;GRUPO AIVIL SRL;650;0;0;650;5000162221;13/2/2026;2200;3;1;12/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-1;-13;1;0;0;0;0;0;0;12/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142424;10;1;;AGUERRERO;1001699;CASCO CARCAZA BLANCO (LIBUS);45;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;27/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119648;30;2200;1;GJULIANI;9/2/2026;9/2/2026;25/2/2026;25/2/2026;C28;GRUPO AIVIL SRL;45;0;0;45;5000162221;13/2/2026;2200;2;1;12/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-1;-13;1;0;0;0;0;0;0;12/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142425;10;1;;AGUERRERO;1001717;PROTECTOR FACIAL BURBUJA INCOLORO;80;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;27/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119648;20;2200;1;GJULIANI;9/2/2026;9/2/2026;25/2/2026;25/2/2026;C28;GRUPO AIVIL SRL;80;0;0;80;5000162221;13/2/2026;2200;1;1;12/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-1;-13;1;0;0;0;0;0;0;12/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142426;10;1;;AGUERRERO;1001727;PROTECTOR AUDITIVO COPA PARA CASCO;40;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;27/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119648;10;2200;1;GJULIANI;9/2/2026;9/2/2026;27/2/2026;27/2/2026;C28;GRUPO AIVIL SRL;40;0;0;40;5000163096;25/2/2026;2200;1;1;25/2/2026;JDICEVICUIS;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;1;-2;0;0;0;0;0;0;0;25/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142427;10;1;;AGUERRERO;1001746;BOTA GOMA P.ACERO N 42;10;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;26/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119784;20;2200;1;GJULIANI;10/2/2026;10/2/2026;;20/2/2026;C28;ARROYITO MAQUINARIAS S.R.L.;10;0;0;10;5000161919;11/2/2026;2200;2;1;11/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;-739673;0;0;0;0;0;0;0;0;11/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142428;10;1;;AGUERRERO;1001747;BOTA GOMA P.ACERO N 43;10;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;26/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119784;10;2200;1;GJULIANI;10/2/2026;10/2/2026;;20/2/2026;C28;ARROYITO MAQUINARIAS S.R.L.;10;0;0;10;5000161919;11/2/2026;2200;1;1;11/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;-739673;0;0;0;0;0;0;0;0;11/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142429;10;1;;AGUERRERO;1001757;BOTIN MARRON/NEGRO FLOR P.ACERO N 41;13;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;27/2/2026;febrero;6/2/2026;6/2/2026;C28;4500119787;10;2200;1;GJULIANI;10/2/2026;10/2/2026;20/2/2026;6/3/2026;C28;FERRETERA SAN LUIS;13;0;0;13;5000165430;13/3/2026;2200;1;2;13/3/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;-6;21;0;0;0;0;0;0;0;13/3/2026;1;1;;;1;14;COMPRAS SEDE
00008 ABASTECIMIENTO;10142430;10;1;;AGUERRERO;1001848;KIT TECLADO MOUSE USB;10;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;C05;4500120071;10;2200;1;RMIR;13/2/2026;13/2/2026;23/2/2026;23/2/2026;C05;JAR COMPUTACION SRL;10;0;0;10;5000162522;19/2/2026;2200;1;1;18/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;7;0;1;-5;1;0;0;0;0;0;0;18/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142431;10;1;;AGUERRERO;1001851;MOUSE INALAMBRICO;10;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;C05;4500120071;20;2200;1;RMIR;13/2/2026;13/2/2026;23/2/2026;23/2/2026;C05;JAR COMPUTACION SRL;10;0;0;10;5000162522;19/2/2026;2200;2;1;18/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;7;0;1;-5;1;0;0;0;0;0;0;18/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142432;10;1;;AGUERRERO;1001866;MARCADOR INDUSTRIAL-NEGROXUN;200;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;C17;4500119688;10;2200;1;GJULIANI;9/2/2026;9/2/2026;20/2/2026;20/2/2026;C17;ARROYITO MAQUINARIAS S.R.L.;200;0;0;200;5000161786;10/2/2026;2200;1;1;10/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-2;-10;0;0;0;0;0;0;0;10/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142433;10;1;;AGUERRERO;1001876;CINTA EMBALAR TRANSPARENTE 48MM X 100 MT;250;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;23/2/2026;febrero;6/2/2026;6/2/2026;C17;4500119742;10;2200;1;GJULIANI;10/2/2026;10/2/2026;20/2/2026;20/2/2026;C17;TIO TOM S.A.;250;0;0;250;5000162005;12/2/2026;2200;1;1;12/2/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;-2;-8;0;0;0;0;0;0;0;12/2/2026;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10142434;10;1;;AGUERRERO;1002566;FILTRO LINEA COMBUSTIBLE;14;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;3/3/2026;marzo;6/2/2026;6/2/2026;F07;4500119902;60;2200;1;RPEREZ;11/2/2026;11/2/2026;;18/2/2026;F04;IGARRETA MAQUINAS S.A.;14;0;0;14;5000162360;18/2/2026;2200;6;1;18/2/2026;LBARTON;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;-739678;0;0;0;0;0;0;0;0;18/2/2026;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10142435;10;1;;AGUERRERO;1002612;FILTRO AIRE JOHN DEERE;5;Materiales Stock;CUMPLIDO;MR01;1;6/2/2026;3/3/2026;marzo;6/2/2026;6/2/2026;F04;4500120040;40;2200;1;RPEREZ;12/2/2026;13/2/2026;19/2/2026;27/3/2026;F06;AGRONORTE S.R.L.;5;0;0;5;5000165769;17/3/2026;2200;1;2;17/3/2026;ALANDAVIDEA;;;0;0;;;;;;;;;0;;;;;0;;0;6;1;-11;26;0;0;0;0;0;0;0;17/3/2026;1;1;;;1;14;COMPRAS EQUIPOS
